318.41999999999996,64,76,79,74,72,467,597,580,631,552
318.428,80,71,79,68,74,611,518,612,557,602
318.43199999999996,76,66,78,72,75,605,514,667,577,605
318.438,72,75,69,84,81,559,582,576,690,490
318.44599999999997,71,69,68,70,72,581,571,521,506,513
318.45,70,69,79,66,79,537,530,629,505,569
318.452,67,69,70,75,72,533,572,531,572,528
318.45799999999997,63,71,74,73,72,500,546,573,567,590
318.46599999999995,74,68,67,73,70,593,534,548,543,555
318.46799999999996,72,74,74,69,75,544,572,584,527,585
318.46999999999997,70,71,67,76,68,546,526,505,591,523
318.476,66,75,73,79,69,529,580,628,627,540
318.47999999999996,70,73,76,75,64,538,609,571,612,513
318.48199999999997,70,79,76,73,69,569,630,643,586,598
318.49199999999996,72,81,72,81,77,550,663,556,701,620
