136.47,94,92,94,86,94
136.48000000000002,92,92,94,90,90
136.48600000000002,92,94,92,92,90
136.49800000000002,90,92,96,92,96
136.5055,88,98,92,90,94
136.52100000000002,88,88,98,96,92
136.543,94,92,90,98,92
136.5525,88,94,90,90,92
136.585,96,96,98,90,90
136.61950000000002,92,98,96,92,96
136.741,98,96,96,92,96
136.7425,92,88,90,92,96
136.751,92,88,92,98,92
136.788,90,92,96,96,98
136.79500000000002,94,96,92,94,92
136.86350000000002,94,86,94,96,96
136.931,94,90,92,90,96
137.06300000000002,94,100,94,94,88
137.202,92,98,94,92,96
137.448,94,88,94,94,88
137.52200000000002,94,98,92,94,94
137.5435,100,96,90,92,88
137.5615,94,96,88,92,92
137.59550000000002,94,96,96,94,90
137.7175,92,96,92,94,88
137.758,92,94,94,94,96
137.7855,92,94,98,98,88
137.791,92,90,96,98,96
137.8475,94,94,94,86,88
137.9275,84,96,92,94,94
138.02700000000002,84,90,96,96,94
138.04000000000002,94,90,86,86,94
138.2105,92,98,94,96,92
138.3035,94,90,2,90,98
